open_time,open_price,high_price,low_price,close_price,volume,close_time,quote_asset_volume,trades,taker_base_volume,taker_quote_volume,ignore
1767530280000,91200.01,91228.00000000,91200.00000000,91204.57,3.6943,1767530339999,336940.81648810,1804,2.15591000,196630.18922950,0
1767530340000,91204.57,91207.27000000,91204.56000000,91207.27,1.4951,1767530399999,136363.35455890,468,1.43222000,130628.25052810,0
1767530400000,91207.27,91207.27000000,91207.26000000,91207.26,1.20656,1767530459999,110047.03395780,230,0.23322000,21271.35950940,0
1767530460000,91207.27,91207.27000000,91164.24000000,91164.24,13.39058,1767530519999,1221210.36574630,1609,2.11383000,192758.11174740,0
1767530520000,91164.25,91164.25000000,91133.20000000,91145.28,16.07626,1767530579999,1465266.00953050,1950,1.51798000,138352.30508050,0
1767530580000,91145.27,91161.54000000,91133.20000000,91140.01,31.83387,1767530639999,2901441.61021670,1630,20.42859000,1861859.12559550,0
1767530640000,91140.0,91149.19000000,91096.27000000,91096.28,9.07987,1767530699999,827462.72563180,2837,0.82334000,75034.07379910,0
1767530700000,91096.28,91133.22000000,91084.00000000,91133.21,10.86149,1767530759999,989555.28155160,2459,7.71157000,702599.30997600,0
1767530760000,91133.22,91151.63000000,91122.38000000,91142.39,5.42831,1767530819999,494745.78401630,2063,1.75074000,159556.21176480,0
1767530820000,91142.4,91160.00000000,91142.39000000,91160.0,1.35683,1767530879999,123675.08077280,943,0.69169000,63044.70119310,0
1767530880000,91160.0,91160.00000000,91142.98000000,91156.93,12.1197,1767530939999,1104677.17659920,1822,10.02486000,913716.40011900,0
1767530940000,91156.94,91159.99000000,91152.11000000,91159.98,2.8187,1767530999999,256932.68317230,1121,2.42703000,221230.63732060,0
1767531000000,91159.99,91159.99000000,91159.98000000,91159.99,4.42065,1767531059999,402986.40832300,287,4.27360000,389581.33326400,0
1767531060000,91159.99,91159.99000000,91128.08000000,91128.08,6.15184,1767531119999,560734.94204610,1619,2.22760000,203029.39369130,0
1767531120000,91128.09,91157.55000000,91128.08000000,91157.46,27.94853,1767531179999,2547504.99581950,2426,27.26119000,2484852.62957890,0
1767531180000,91157.46,91170.18000000,91157.46000000,91162.93,29.68598,1767531239999,2706231.79813630,1606,20.21877000,1843145.46326560,0
1767531240000,91162.92,91180.00000000,91162.92000000,91180.0,1.38249,1767531299999,126039.98128290,1381,0.94804000,86429.20639140,0
1767531300000,91179.99,91180.00000000,91152.07000000,91152.08,1.96842,1767531359999,179448.94848950,1950,0.34678000,31609.81774580,0
1767531360000,91152.07,91152.08000000,91152.07000000,91152.07,1.59158,1767531419999,145075.81535550,261,0.37849000,34500.15075920,0
1767531420000,91152.08,91152.08000000,91152.07000000,91152.07,0.86084,1767531479999,78467.34997380,214,0.20350000,18549.44828000,0
1767531480000,91152.07,91177.88000000,91132.02000000,91140.72,13.0023,1767531539999,1185299.40663800,1774,4.12147000,375702.95412770,0
1767531540000,91140.72,91158.00000000,91140.71000000,91150.98,8.41751,1767531599999,767255.53205210,752,4.87372000,444213.87155680,0
1767531600000,91150.99,91150.99000000,91119.04000000,91119.04,3.80205,1767531659999,346492.57641970,1744,0.79339000,72303.92121410,0
1767531660000,91119.05,91119.05000000,91110.00000000,91110.0,1.69849,1767531719999,154750.92510130,637,0.49626000,45214.62001660,0
1767531720000,91110.0,91141.89000000,91110.00000000,91120.99,8.68482,1767531779999,791338.86383420,1899,6.60477000,601787.35811860,0
1767531780000,91120.98,91140.16000000,91120.98000000,91140.16,6.43638,1767531839999,586600.72015080,1506,5.98524000,545488.61530880,0
1767531840000,91140.17,91180.00000000,91140.17000000,91179.99,7.4903,1767531899999,682789.27538980,1862,6.48947000,591552.81334320,0
1767531900000,91179.99,91180.00000000,91151.06000000,91156.64,13.28931,1767531959999,1211531.88534130,1574,9.59067000,874343.86759110,0
1767531960000,91156.64,91196.82000000,91156.63000000,91196.82,4.79486,1767532019999,437173.60677740,1622,3.63904000,331782.81507160,0
1767532020000,91196.82,91218.00000000,91196.81000000,91218.0,5.08996,1767532079999,464218.88988050,1039,4.28333000,390653.85208110,0
1767532080000,91218.0,91218.00000000,91203.02000000,91203.02,1.83742,1767532139999,167599.20655160,648,0.19690000,17959.08348840,0
1767532140000,91203.03,91219.54000000,91197.51000000,91197.51,11.30554,1767532199999,1031104.66461860,2008,8.70853000,794222.43837910,0
1767532200000,91197.51,91197.52000000,91197.51000000,91197.51,0.96245,1767532259999,87773.04771100,260,0.42115000,38407.83554800,0
1767532260000,91197.52,91197.52000000,91197.51000000,91197.51,1.09417,1767532319999,99785.58733550,296,0.78188000,71305.51693760,0
1767532320000,91197.51,91207.79000000,91197.51000000,91207.78,4.84991,1767532379999,442325.67407060,1023,2.83812000,258835.69266270,0
1767532380000,91207.78,91207.79000000,91207.78000000,91207.78,1.02545,1767532439999,93529.02249320,249,0.44922000,40972.36342380,0
1767532440000,91207.78,91207.79000000,91188.40000000,91188.41,2.49293,1767532499999,227357.45817630,649,0.16054000,14640.18302780,0
1767532500000,91188.41,91188.41000000,91165.94000000,91165.95,1.90389,1767532559999,173598.86487140,1286,0.35575000,32438.30961970,0
1767532560000,91165.94,91165.95000000,91154.00000000,91154.01,1.64537,1767532619999,149991.34405330,816,0.21789000,19862.56876080,0
1767532620000,91154.0,91154.00000000,91116.13000000,91117.93,3.68809,1767532679999,336120.88487270,1533,0.16189000,14752.84998210,0
1767532680000,91117.92,91117.93000000,91014.10000000,91024.87,17.0704,1767532739999,1554516.71234020,5425,4.18750000,381294.28058690,0
1767532740000,91024.86,91080.07000000,91024.86000000,91063.03,14.32172,1767532799999,1304270.78069850,2473,9.03118000,822505.88636150,0
1767532800000,91063.02,91063.03000000,91041.17000000,91063.02,7.62247,1767532859999,694085.55585520,1558,1.75561000,159859.46176570,0
1767532860000,91063.02,91079.71000000,91034.00000000,91079.71,7.4668,1767532919999,679937.64565640,3313,2.59113000,235959.10853630,0
1767532920000,91079.7,91135.64000000,91079.70000000,91135.64,6.0912,1767532979999,554976.24748960,2983,5.00506000,456015.81373450,0
1767532980000,91135.64,91152.20000000,91135.64000000,91145.35,6.95807,1767533039999,634197.70205920,1010,3.99851000,364439.95468490,0
1767533040000,91145.36,91176.50000000,91145.35000000,91176.49,6.29683,1767533099999,574044.17053720,2432,5.69096000,518808.10970370,0
1767533100000,91176.5,91182.72000000,91176.49000000,91176.51,4.55123,1767533159999,414971.87338850,959,2.27391000,207330.21361650,0
1767533160000,91176.5,91204.33000000,91176.50000000,91204.33,5.7332,1767533219999,522761.95697090,1734,2.86306000,261061.92635540,0
1767533220000,91204.33,91204.33000000,91176.54000000,91176.54,7.9238,1767533279999,722566.83527420,1170,1.88656000,172038.04387080,0
1767533280000,91176.54,91191.16000000,91176.54000000,91191.16,4.98847,1767533339999,454841.90597770,1288,4.14499000,377932.20518990,0
1767533340000,91191.16,91191.17000000,91191.15000000,91191.16,0.84911,1767533399999,77431.32752870,425,0.58128000,53007.60099210,0
1767533400000,91191.16,91211.85000000,91191.16000000,91194.01,19.11157,1767533459999,1742970.32243300,1242,18.16579000,1656717.24275740,0
1767533460000,91194.0,91194.01000000,91180.00000000,91180.0,5.08401,1767533519999,463622.20048520,1004,2.06156000,187999.34231160,0
1767533520000,91180.0,91204.00000000,91163.28000000,91204.0,8.01475,1767533579999,730800.92286590,1949,4.89192000,446059.48306610,0
1767533580000,91204.0,91226.00000000,91204.00000000,91225.99,1.70393,1767533639999,155422.09733200,1393,1.32167000,120555.09526430,0
1767533640000,91226.0,91266.06000000,91225.99000000,91254.69,9.43172,1767533699999,860564.52089910,2882,8.38803000,765332.15172790,0
1767533700000,91254.69,91254.69000000,91226.00000000,91226.0,5.21798,1767533759999,476078.16855830,1386,0.91415000,83412.54504450,0
1767533760000,91226.0,91233.75000000,91222.10000000,91233.74,4.41772,1767533819999,403011.98624240,1178,4.19427000,382627.60924510,0
1767533820000,91233.74,91233.75000000,91212.16000000,91212.17,1.23383,1767533879999,112555.98315690,1136,0.28635000,26121.32991350,0
1767533880000,91212.16,91233.62000000,91212.16000000,91219.26,2.20872,1767533939999,201480.13777670,1148,1.74286000,158982.15702420,0
1767533940000,91219.26,91219.27000000,91200.00000000,91200.0,3.68134,1767533999999,335780.39130310,815,1.43438000,130833.13640360,0
1767534000000,91200.0,91233.75000000,91200.00000000,91233.75,4.50503,1767534059999,410910.19853120,1360,4.13717000,377355.51714030,0
1767534060000,91233.74,91233.75000000,91224.00000000,91224.0,3.54464,1767534119999,323383.06192410,400,0.31049000,28324.28458190,0
1767534120000,91224.01,91224.01000000,91224.00000000,91224.01,1.99177,1767534179999,181697.24122720,323,1.47472000,134529.87202720,0
1767534180000,91224.01,91224.01000000,91224.00000000,91224.0,1.82317,1767534239999,166316.87337710,341,1.32971000,121301.47833710,0
1767534240000,91224.01,91224.01000000,91224.00000000,91224.01,1.07506,1767534299999,98071.28199410,195,0.85541000,78033.93039410,0
1767534300000,91224.0,91233.75000000,91224.00000000,91233.74,2.69966,1767534359999,246286.52220840,614,2.10956000,192451.82019180,0
1767534360000,91233.74,91245.61000000,91233.74000000,91243.47,2.72981,1767534419999,249056.44354480,673,2.28170000,208170.17834760,0
1767534420000,91243.46,91252.97000000,91243.46000000,91252.97,1.63718,1767534479999,149387.47828280,1139,1.54692000,141151.68404720,0
1767534480000,91253.25,91260.00000000,91253.24000000,91259.99,1.57994,1767534539999,144185.15602110,627,0.71141000,64923.12780390,0
1767534540000,91259.99,91259.99000000,91245.00000000,91245.0,1.916,1767534599999,174834.54513930,991,0.22971000,20960.44719280,0
1767534600000,91245.01,91245.01000000,91234.00000000,91234.0,1.5661,1767534659999,142883.52494520,754,0.60257000,54974.91062570,0
1767534660000,91234.01,91234.01000000,91234.00000000,91234.0,1.55751,1767534719999,142097.87676870,331,0.94287000,86021.81100870,0
1767534720000,91234.01,91234.01000000,91234.00000000,91234.01,2.31379,1767534779999,211096.33176300,412,1.49030000,135966.04510300,0
1767534780000,91234.0,91259.99000000,91234.00000000,91259.99,2.35356,1767534839999,214751.60806690,1847,2.07132000,188998.98788710,0
1767534840000,91259.99,91265.41000000,91259.98000000,91265.4,1.51639,1767534899999,138389.09962760,804,1.35934000,124055.99513700,0
1767534900000,91265.4,91276.94000000,91259.99000000,91260.0,2.81972,1767534959999,257342.49593590,1074,1.47100000,134247.59699180,0
1767534960000,91259.99,91260.00000000,91259.99000000,91259.99,0.8066,1767535019999,73610.30960920,228,0.16752000,15287.87520000,0
1767535020000,91260.0,91276.94000000,91259.99000000,91276.94,1.50306,1767535079999,137173.85011750,796,1.19300000,108874.97353990,0
1767535080000,91276.94,91276.94000000,91276.93000000,91276.94,0.65326,1767535139999,59627.56944970,188,0.21579000,19696.65088260,0
1767535140000,91276.94,91276.94000000,91264.00000000,91264.0,2.02671,1767535199999,184980.44199690,632,0.27437000,25040.15890070,0
1767535200000,91264.0,91264.01000000,91264.00000000,91264.0,1.64527,1767535259999,150153.93321810,477,1.19381000,108951.88777810,0
1767535260000,91264.01,91276.94000000,91264.00000000,91276.93,4.80144,1767535319999,438247.23144460,807,4.35068000,397107.67313950,0
1767535320000,91276.94,91303.79000000,91276.93000000,91288.17,3.91037,1767535379999,356983.99912530,1518,3.08104000,281267.48942060,0
1767535380000,91288.17,91304.94000000,91270.75000000,91304.93,6.80459,1767535439999,621108.45480950,1847,5.34920000,488253.41422500,0
1767535440000,91304.93,91304.94000000,91264.01000000,91264.01,8.32092,1767535499999,759586.08863380,1480,3.70842000,338525.17449940,0
1767535500000,91264.02,91264.02000000,91264.01000000,91264.01,0.65978,1767535559999,60214.17043680,195,0.19190000,17513.56543800,0
1767535560000,91264.02,91264.02000000,91264.01000000,91264.02,5.58875,1767535619999,510051.75291030,336,1.70228000,155356.91596560,0
1767535620000,91264.01,91328.58000000,91264.01000000,91328.58,6.34292,1767535679999,579052.26269300,2896,5.90406000,538976.29226490,0
1767535680000,91328.58,91332.00000000,91310.92000000,91310.93,2.72515,1767535739999,248872.98905850,1103,0.47982000,43817.98503780,0
1767535740000,91310.93,91346.16000000,91310.92000000,91346.16,2.25787,1767535799999,206200.83707990,1566,1.65503000,151140.58726360,0
1767535800000,91346.15,91382.74000000,91346.15000000,91382.73,3.88296,1767535859999,354801.29867920,1728,3.33143000,304401.32629780,0
1767535860000,91382.74,91401.84000000,91382.73000000,91401.84,2.53364,1767535919999,231552.46241260,1210,1.82124000,166447.45053940,0
1767535920000,91401.83,91401.83000000,91372.84000000,91388.03,3.58347,1767535979999,327475.83330680,1909,2.15983000,197378.52928130,0
1767535980000,91388.03,91419.22000000,91388.02000000,91419.22,3.63041,1767536039999,331803.24664170,1512,3.11373000,284570.98496860,0
1767536040000,91419.21,91419.22000000,91398.05000000,91398.06,5.34448,1767536099999,488533.22856170,1107,3.51199000,321034.98995620,0
1767536100000,91398.05,91402.71000000,91389.01000000,91389.02,2.51566,1767536159999,229923.93910960,857,1.73862000,158903.99344860,0
1767536160000,91389.01,91389.02000000,91336.19000000,91336.19,5.10062,1767536219999,465966.00767740,2264,0.36336000,33201.34519340,0
1767536220000,91336.19,91341.93000000,91304.94000000,91304.95,4.23219,1767536279999,386513.01549460,1768,0.57137000,52184.72954670,0
1767536280000,91304.94,91312.39000000,91304.94000000,91304.94,1.71776,1767536339999,156846.16069980,674,1.21762000,111180.12789450,0
1767536340000,91304.94,91304.95000000,91275.92000000,91285.36,12.10775,1767536399999,1105462.85455030,1305,0.51824000,47308.21054320,0
1767536400000,91285.36,91300.00000000,91285.36000000,91296.32,2.18553,1767536459999,199510.93743200,900,1.71130000,156219.30665300,0
1767536460000,91296.32,91296.32000000,91280.00000000,91289.93,3.90883,1767536519999,356808.56306530,921,2.74479000,250549.47417160,0
1767536520000,91289.93,91289.94000000,91285.37000000,91285.37,2.36734,1767536579999,216111.88361090,378,0.18280000,16687.33080480,0
1767536580000,91285.37,91285.38000000,91266.89000000,91266.89,3.20256,1767536639999,292334.11083920,675,1.25131000,114222.91060470,0
1767536640000,91266.9,91266.90000000,91266.89000000,91266.89,1.68079,1767536699999,153400.49032320,257,1.42801000,130330.04586900,0
1767536700000,91266.89,91266.89000000,91229.21000000,91229.21,5.88136,1767536759999,536674.82088990,1316,1.01964000,93036.28973960,0
1767536760000,91229.21,91249.52000000,91210.90000000,91249.51,7.26273,1767536819999,662560.24493370,2785,4.38316000,399873.76267420,0
1767536820000,91249.51,91255.62000000,91244.95000000,91255.61,2.73026,1767536879999,249133.66152090,842,1.62566000,148338.82487010,0
1767536880000,91255.62,91255.62000000,91242.76000000,91242.76,1.92978,1767536939999,176091.10631880,602,0.97445000,88917.75410250,0
1767536940000,91242.76,91242.77000000,91241.28000000,91241.29,4.28539,1767536999999,391009.56452130,412,0.97507000,88967.39399390,0
1767537000000,91241.28,91241.35000000,91241.28000000,91241.34,1.7552,1767537059999,160146.73015440,469,1.47601000,134673.07653240,0
1767537060000,91241.35,91241.36000000,91241.34000000,91241.35,2.15983,1767537119999,197065.80803340,395,1.24966000,114020.67047850,0
1767537120000,91241.36,91249.81000000,91210.90000000,91210.9,12.71855,1767537179999,1160233.84202220,2038,8.01041000,730701.51603970,0
1767537180000,91210.9,91210.90000000,91151.00000000,91151.0,9.40896,1767537239999,857932.64045990,2255,1.18953000,108452.37380640,0
1767537240000,91151.01,91165.71000000,91151.00000000,91151.0,13.59687,1767537299999,1239503.11262220,1222,1.28485000,117124.05437740,0
1767537300000,91151.0,91195.49000000,91151.00000000,91172.62,3.69003,1767537359999,336421.17341660,1908,3.25284000,296558.05646850,0
1767537360000,91172.61,91181.73000000,91152.65000000,91160.75,8.3796,1767537419999,763845.50723830,1360,1.95975000,178648.55679680,0
1767537420000,91160.75,91209.09000000,91160.74000000,91175.53,4.13152,1767537479999,376743.50773830,2593,2.94422000,268468.93127760,0
1767537480000,91175.51,91193.70000000,91175.50000000,91189.04,2.34318,1767537539999,213657.00274300,962,1.82609000,166507.18032540,0
1767537540000,91189.04,91195.06000000,91178.64000000,91178.65,3.77019,1767537599999,343772.28550040,739,1.99908000,182279.56742080,0
1767537600000,91178.65,91199.52000000,91178.64000000,91180.0,5.30997,1767537659999,484216.51210320,1213,3.14106000,286422.05992190,0
1767537660000,91180.01,91195.56000000,91172.71000000,91195.56,4.2582,1767537719999,388265.50185920,1284,3.29313000,300270.18833630,0
1767537720000,91195.56,91203.84000000,91195.55000000,91198.29,5.54325,1767537779999,505556.82136720,1031,1.63230000,148864.74142500,0
1767537780000,91198.29,91198.29000000,91198.28000000,91198.29,1.45899,1767537839999,133057.39062720,316,1.20900000,110258.73261000,0
1767537840000,91198.28,91204.33000000,91198.28000000,91204.33,4.22401,1767537899999,385228.38872730,654,3.64315000,332252.58697890,0
1767537900000,91204.32,91204.33000000,91182.71000000,91182.71,3.00522,1767537959999,274041.02596100,976,1.10672000,100918.86255450,0
1767537960000,91182.72,91182.72000000,91146.86000000,91177.04,14.80741,1767538019999,1349982.06946650,2345,3.36117000,306401.67652070,0
1767538020000,91177.04,91240.00000000,91177.03000000,91240.0,5.2239,1767538079999,476429.03850960,2712,4.21233000,384178.31920050,0
1767538080000,91239.99,91249.12000000,91239.99000000,91249.12,1.80809,1767538139999,164980.78054080,672,1.49839000,136721.39054820,0
1767538140000,91249.11,91249.12000000,91241.16000000,91241.17,1.45691,1767538199999,132932.05163890,317,1.06535000,97203.78594500,0
1767538200000,91241.16,91329.04000000,91241.16000000,91329.04,9.17834,1767538259999,837718.46636980,4349,8.47904000,773881.05927330,0
1767538260000,91329.04,91329.04000000,91282.20000000,91282.21,6.80426,1767538319999,621325.31211070,1533,1.52020000,138788.50340820,0
1767538320000,91282.2,91311.87000000,91282.20000000,91291.24,3.49048,1767538379999,318684.01857530,1866,2.17762000,198813.73976860,0
1767538380000,91291.25,91317.45000000,91291.24000000,91304.38,4.13286,1767538439999,377335.24699220,1140,3.08333000,281513.37696260,0
1767538440000,91304.37,91348.00000000,91304.37000000,91347.99,3.69797,1767538499999,337737.80078630,1949,2.91921000,266614.37999670,0
1767538500000,91348.0,91348.00000000,91329.36000000,91348.0,4.13236,1767538559999,377458.11273170,784,1.41372000,129125.12453340,0
1767538560000,91347.99,91348.00000000,91347.99000000,91348.0,1.13992,1767538619999,104129.41059090,260,0.98301000,89795.99748000,0
1767538620000,91347.99,91348.00000000,91335.19000000,91335.21,2.85376,1767538679999,260656.87667890,641,1.11431000,101778.08506800,0
1767538680000,91335.21,91335.21000000,91314.42000000,91314.42,2.16164,1767538739999,197401.01177000,673,1.00290000,91582.02682420,0
1767538740000,91314.43,91336.40000000,91314.42000000,91336.39,2.29749,1767538799999,209816.50423500,1166,1.87757000,171468.27376630,0
1767538800000,91336.39,91336.40000000,91318.59000000,91318.6,3.534,1767538859999,322765.48855870,859,1.73743000,158678.66531320,0
1767538860000,91318.59,91381.60000000,91318.59000000,91375.88,4.3964,1767538919999,401623.16972480,2514,3.84663000,351390.21297610,0
1767538920000,91375.87,91375.88000000,91340.04000000,91340.05,2.58716,1767538979999,236355.37639850,1683,1.63348000,149228.41913670,0
1767538980000,91340.04,91340.05000000,91326.67000000,91329.55,12.64163,1767539039999,1154659.20068760,741,1.31385000,119999.05837590,0
1767539040000,91329.55,91329.56000000,91295.78000000,91295.79,6.78704,1767539099999,619777.39446120,1295,1.31427000,120012.19262530,0
1767539100000,91295.79,91314.22000000,91290.00000000,91290.01,4.58166,1767539159999,418309.57400500,1542,3.40895000,311236.60053490,0
1767539160000,91290.0,91330.50000000,91290.00000000,91329.5,8.74457,1767539219999,798597.09526190,1521,2.71145000,247595.43882350,0
1767539220000,91329.5,91329.50000000,91329.49000000,91329.49,1.70397,1767539279999,155622.72572410,289,1.46488000,133786.75796000,0
1767539280000,91329.5,91337.58000000,91329.49000000,91337.58,1.18203,1767539339999,107958.33724580,473,1.07206000,97914.26735290,0
1767539340000,91337.57,91337.58000000,91327.21000000,91327.21,2.40325,1767539399999,219494.58384670,829,1.50660000,137602.38032870,0
1767539400000,91327.22,91339.04000000,91327.21000000,91339.03,4.49516,1767539459999,410578.06094360,828,1.77951000,162534.12814710,0
1767539460000,91339.02,91339.03000000,91313.75000000,91313.75,4.42365,1767539519999,403983.26040160,770,1.60079000,146183.48634780,0
1767539520000,91313.76,91336.00000000,91313.75000000,91313.75,4.45883,1767539579999,407210.17315680,1762,2.58148000,235748.88866260,0
1767539580000,91313.76,91313.76000000,91313.75000000,91313.76,5.8598,1767539639999,535080.32240970,286,1.01597000,92772.04074720,0
1767539640000,91313.75,91313.76000000,91313.75000000,91313.76,1.28735,1767539699999,117552.76643740,380,1.03749000,94737.11286240,0
1767539700000,91313.75,91313.76000000,91284.41000000,91284.42,2.69649,1767539759999,246172.61762030,964,1.29515000,118235.49267540,0
1767539760000,91284.42,91294.89000000,91273.06000000,91294.88,6.64037,1767539819999,606103.68498470,1214,5.56255000,507720.35619460,0
1767539820000,91294.88,91294.89000000,91294.88000000,91294.89,4.42438,1767539879999,403923.27332510,240,3.21507000,293519.46199230,0
1767539880000,91294.88,91294.89000000,91267.72000000,91267.72,12.09195,1767539939999,1103802.57427800,1012,1.03621000,94580.66547670,0
1767539940000,91267.72,91292.06000000,91267.72000000,91292.05,7.39003,1767539999999,674604.28205680,954,1.97938000,180669.50720200,0
1767540000000,91292.05,91298.82000000,91271.17000000,91298.81,8.89174,1767540059999,811671.72126450,1569,7.86911000,718318.72084300,0
1767540060000,91298.82,91300.00000000,91298.81000000,91300.0,1.57742,1767540119999,144018.37545020,343,1.19758000,109338.99324300,0
1767540120000,91299.99,91300.00000000,91274.48000000,91277.94,10.30082,1767540179999,940310.88136910,945,1.03303000,94298.16603760,0
1767540180000,91277.94,91277.95000000,91267.72000000,91267.72,2.66895,1767540239999,243613.11113370,731,1.26744000,115686.77438000,0
1767540240000,91267.73,91267.73000000,91244.66000000,91244.66,3.36543,1767540299999,307111.09752120,1304,1.06501000,97185.55228180,0
1767540300000,91244.67,91244.67000000,91224.00000000,91232.53,2.99765,1767540359999,273481.47239470,1349,1.83434000,167347.87862940,0
1767540360000,91232.53,91232.53000000,91232.52000000,91232.53,5.42761,1767540419999,495174.55554600,344,1.76688000,161196.93260640,0
1767540420000,91232.53,91237.12000000,91232.53000000,91237.11,3.43475,1767540479999,313375.59996350,581,1.39641000,127403.46251570,0
1767540480000,91237.11,91237.12000000,91233.32000000,91233.33,8.37458,1767540539999,764070.23748830,564,1.22874000,112105.84649310,0
1767540540000,91233.32,91233.33000000,91233.31000000,91233.33,5.6242,1767540599999,513114.41656960,526,1.32042000,120466.30047900,0
1767540600000,91233.32,91244.42000000,91233.32000000,91239.35,6.12706,1767540659999,559036.24640750,997,2.41322000,220178.26186360,0
1767540660000,91239.35,91239.36000000,91239.35000000,91239.36,3.0265,1767540719999,276135.90908610,241,1.63111000,148821.43248960,0
1767540720000,91239.35,91248.98000000,91236.00000000,91248.98,4.28936,1767540779999,391356.37069400,986,3.45244000,314998.61418470,0
1767540780000,91248.97,91290.00000000,91248.97000000,91289.99,2.86809,1767540839999,261781.34586520,1992,2.28886000,208911.23777960,0
1767540840000,91290.0,91290.00000000,91271.91000000,91271.92,6.79809,1767540899999,620567.19421920,1272,0.92198000,84155.91605500,0
1767540900000,91271.92,91281.80000000,91267.00000000,91272.01,4.45231,1767540959999,406385.25052290,1374,1.98162000,180872.03139720,0
1767540960000,91272.02,91272.02000000,91236.01000000,91244.63,4.42026,1767541019999,403366.76579070,1357,2.62344000,239389.07820590,0
1767541020000,91244.63,91244.64000000,91204.32000000,91204.32,4.22921,1767541079999,385845.48557810,1154,1.98830000,181404.49378940,0
1767541080000,91204.32,91216.28000000,91172.15000000,91190.58,8.87903,1767541139999,809781.49896720,2483,3.19098000,291030.39774270,0
1767541140000,91190.57,91225.18000000,91190.57000000,91225.17,6.39014,1767541199999,582806.67334800,1440,2.51152000,229069.68543390,0
1767541200000,91225.18,91244.70000000,91225.17000000,91244.69,3.782,1767541259999,345059.40631160,1517,2.30790000,210564.45299310,0
1767541260000,91244.69,91244.70000000,91244.69000000,91244.7,2.44716,1767541319999,223290.37325010,286,1.76697000,161226.64755900,0
1767541320000,91244.7,91244.70000000,91244.69000000,91244.7,2.51429,1767541379999,229415.62499120,299,1.33711000,122004.20081700,0
1767541380000,91244.7,91244.70000000,91206.45000000,91206.45,3.41583,1767541439999,311618.36289510,1602,1.54645000,141080.62746690,0
1767541440000,91206.45,91206.78000000,91206.45000000,91206.77,10.78581,1767541499999,983736.09607960,574,9.99951000,912020.32218860,0
1767541500000,91206.77,91210.64000000,91096.27000000,91116.62,18.44304,1767541559999,1681004.42045880,4782,3.92529000,357810.22073300,0
1767541560000,91116.62,91169.36000000,91116.61000000,91144.06,8.40059,1767541619999,765695.21116180,3945,5.66825000,516634.55848280,0
1767541620000,91144.05,91166.00000000,91134.58000000,91144.0,5.97788,1767541679999,544870.35805830,2254,4.63435000,422407.74264640,0
1767541680000,91144.01,91175.91000000,91144.00000000,91175.91,3.88783,1767541739999,354432.89194950,2250,2.91986000,266180.47221020,0
1767541740000,91175.9,91226.01000000,91175.90000000,91226.0,6.28362,1767541799999,573050.42966870,2323,4.89374000,446310.41925450,0
1767541800000,91226.0,91226.01000000,91214.32000000,91216.0,3.64058,1767541859999,332080.55242160,726,2.60759000,237853.56218870,0
1767541860000,91216.01,91256.69000000,91216.00000000,91256.69,5.20193,1767541919999,474642.84197990,2792,3.68681000,336380.15518440,0
1767541920000,91256.69,91328.25000000,91256.68000000,91323.19,10.08887,1767541979999,921121.16006760,4372,7.24340000,661268.55720160,0
1767541980000,91323.18,91323.18000000,91281.89000000,91297.69,3.58874,1767542039999,327634.94384150,1809,2.28148000,208278.20523100,0
1767542040000,91297.68,91304.24000000,91290.12000000,91304.23,2.99878,1767542099999,273781.08721680,871,2.24522000,204983.42839400,0
1767542100000,91304.23,91310.96000000,91298.44000000,91298.44,3.37203,1767542159999,307885.40803170,947,2.62505000,239681.27334810,0
1767542160000,91298.45,91298.45000000,91298.44000000,91298.44,2.31151,1767542219999,211037.27133660,339,1.42922000,130485.57070900,0
1767542220000,91298.44,91305.17000000,91298.44000000,91300.48,3.72863,1767542279999,340421.75280660,936,2.93543000,268002.23867490,0
1767542280000,91300.49,91338.04000000,91300.48000000,91338.04,7.2412,1767542339999,661237.22027950,2066,6.33102000,578132.29895640,0
1767542340000,91338.04,91338.04000000,91334.93000000,91334.94,2.39774,1767542399999,219004.44574730,315,0.98381000,89858.95488740,0
1767542400000,91334.94,91348.99000000,91324.81000000,91337.48,6.77786,1767542459999,619054.36708180,2269,5.19430000,474421.62711380,0
1767542460000,91337.49,91369.69000000,91337.48000000,91369.69,10.28668,1767542519999,939659.56114100,1904,9.21707000,841939.28697200,0
1767542520000,91369.69,91369.69000000,91353.01000000,91353.02,3.55404,1767542579999,324711.30561280,852,2.14877000,196321.00451840,0
1767542580000,91353.02,91423.62000000,91353.01000000,91406.43,32.83288,1767542639999,3000360.46634200,5425,21.79373000,1991491.76148060,0
1767542640000,91406.42,91409.03000000,91375.59000000,91405.52,23.50051,1767542699999,2147826.74019800,2914,13.95281000,1275162.10578310,0
1767542700000,91405.52,91455.90000000,91405.52000000,91430.71,9.38593,1767542759999,858251.05128900,2843,6.99310000,639435.90491090,0
1767542760000,91430.71,91431.51000000,91360.00000000,91360.01,25.78941,1767542819999,2357053.57852050,3760,4.55881000,416652.76356140,0
1767542820000,91360.0,91393.12000000,91280.01000000,91280.02,15.70127,1767542879999,1434093.17391640,6938,3.48036000,317998.26343310,0
1767542880000,91280.01,91285.38000000,91244.60000000,91244.6,7.3523,1767542939999,671072.03094970,1695,3.01775000,275442.34222200,0
1767542940000,91244.61,91296.13000000,91244.60000000,91289.72,9.20384,1767542999999,839951.35448000,1938,7.51299000,685611.00908380,0
